,price,area,bedrooms,bathrooms,year_built,renovated,distance_to_metro,community_score,days_on_market,sold_fast,prob
781,93.0,88.40540872286383,2.0,1.0,2002,0,0.6743355347232751,7.31170766432495,33.2321826243631,1,0.6630200364920377
782,158.0,125.9512233328928,4.0,2.0,2020,0,0.956783764599146,6.719727673587643,13.314409833765069,1,0.9351456930875641
783,116.0,107.88426657026818,4.0,3.0,1984,0,0.2526895855376894,8.048392611639294,3.0,1,0.9758729785823308
784,154.0,90.22890878182932,4.0,3.0,2011,0,1.9215829260424528,8.08777132021201,35.42990487166855,1,0.6123045101446789
785,143.0,94.97574619602166,3.0,2.0,1971,1,0.9991466269025872,6.370993962011544,18.364363378952575,0,0.8969294647371574
786,102.0,90.88424756208396,3.0,1.0,1995,0,0.6776092533760778,7.454778710284082,3.0,1,0.9758729785823308
787,79.0,85.94172030408905,3.0,2.0,2018,0,0.29856206125470813,6.646823950796047,3.0,1,0.9758729785823308
788,62.0,68.35145605223425,3.0,2.0,1987,0,1.7479368225924,4.589686237359514,14.675423154575117,1,0.9263861306026597
789,100.0,86.97896244786142,3.0,2.0,1991,0,2.865093662160458,7.528127790535983,15.75881435726799,0,0.9186480716552651
790,65.0,75.07803486694974,2.0,2.0,1969,0,0.7915999421077993,5.4465733818513815,4.042035742788684,1,0.973293960755126
791,65.0,64.99368922153707,3.0,2.0,1992,0,4.281198422600904,7.393869051200513,35.91731059744436,1,0.6006727306522717
792,154.0,100.22443629095069,3.0,2.0,1996,1,1.219276055883338,5.157632437406551,13.183691316238457,1,0.9359339825626939
793,128.0,97.8252931986647,4.0,2.0,2020,0,1.254243007884777,6.136399507575111,26.204270332612907,1,0.7989224080798016
794,50.0,54.26584977263844,1.0,1.0,1972,0,2.3126470074019565,6.479681437917181,56.33778683798326,0,0.16331337675773955
795,81.0,87.54630725009746,3.0,3.0,1982,0,1.8149276086987662,8.442069724373615,13.794547971379156,1,0.9321721861975351
796,133.0,109.91402771799847,3.0,2.0,2000,1,0.43007317008508156,6.359781928016887,12.371873998807773,1,0.9406328918702646
797,148.0,111.18447477792643,3.0,2.0,2018,0,0.7666526298759653,5.7100348556695515,26.805787109120715,0,0.7890854079942136
798,134.0,110.51673685770477,4.0,2.0,1974,0,2.593067536011226,7.437214098392312,35.50468341131978,0,0.6105278758806044
799,144.0,90.7782641380292,3.0,2.0,2003,1,1.8414868965127231,6.7396316935193745,27.12733141893322,1,0.7836842172934987
800,67.0,73.09909344061698,2.0,1.0,2014,0,4.307396926023146,7.948672672779207,8.01617383885609,1,0.9607733668004986
801,58.0,68.3260234528388,2.0,2.0,1999,0,1.6410312466368637,5.785744061002559,16.151377447173793,1,0.9156656672576582
802,110.0,96.89209809500716,3.0,2.0,1986,0,1.887009594964109,7.2530246585677345,11.156247574288884,1,0.9470686224718783
803,131.0,97.58560068730326,3.0,2.0,1974,0,0.6723740365888471,9.963480156072624,3.0,1,0.9758729785823308
804,171.0,115.74662223210132,4.0,3.0,1977,1,2.834806737083224,6.712865249158788,53.15748239025622,0,0.21152654545676244
805,161.0,111.99959300684168,2.0,1.0,1963,0,0.11354323004605799,7.224076491640754,28.578769946585858,1,0.7580692120754127
806,60.0,87.35542686937656,2.0,2.0,1969,0,1.4249192437892795,5.006751690354855,24.35274606737379,1,0.8270303708256852
807,117.0,65.11588242278262,2.0,1.0,1987,0,1.9277943991023858,5.976424854409416,47.08030270099615,0,0.33003422448859143
808,60.0,83.61786805978204,3.0,2.0,1968,0,1.5618973254679291,7.5516648424513235,16.199600827548775,1,0.9152925291890166
809,100.0,94.34462389621049,3.0,2.0,1960,0,1.2271436133520663,6.604122708997337,3.0,1,0.9758729785823308
810,122.0,85.95833509221191,3.0,2.0,2002,1,1.1224956176637337,7.737319552720935,33.84612184538148,0,0.6491688538024007
811,72.0,78.44211783844688,2.0,1.0,1964,0,1.2666258266287003,7.509926422955911,11.254153764402638,0,0.9465756684380638
812,148.0,95.05769629939797,3.0,2.0,1968,1,0.4968383081587203,5.4183646769466876,3.0,1,0.9758729785823308
813,125.0,79.92084517178779,3.0,2.0,1996,1,1.5559703962448488,8.218367539149781,3.0,1,0.9758729785823308
814,118.0,77.43867832549252,3.0,2.0,2017,0,0.6790510190698118,5.50877806789312,42.77086172221733,0,0.4311682840472178
815,139.0,96.22905668606879,3.0,2.0,2004,1,0.7921700512648031,6.082093713031088,3.0,1,0.9758729785823308
816,79.0,81.9601483974159,3.0,2.0,1962,1,0.4451848114597982,7.275381898641055,24.425464628581054,0,0.8259876484209333
817,83.0,94.88208777956704,3.0,2.0,1970,0,6.970440903133003,8.880427609607896,31.87860606406973,0,0.6925652086409083
818,125.0,95.46408045704246,4.0,3.0,2005,0,1.4760335354834062,5.795348377447012,39.019071246337305,1,0.5245035737762944
819,69.0,67.21141997816851,2.0,1.0,2005,0,0.3600317729554614,7.1772213441034625,7.485190803857414,1,0.9627262909688095
820,85.0,80.37517752269176,3.0,2.0,1984,0,1.3631927771183054,7.187224562596409,24.75038780099228,1,0.8212678839997112
821,206.0,118.75553879832924,5.0,3.0,2018,1,2.8131053882630823,7.788831973326926,28.54003639473357,1,0.7587788762447151
822,69.0,66.75840974531425,2.0,2.0,2015,0,1.5432111601273615,8.420836659614906,9.273975852091077,0,0.9557483680805734
823,50.0,47.66691102058938,1.0,1.0,2006,0,1.2021818645079108,6.5151096831976725,3.0,1,0.9758729785823308
824,87.0,52.76309693514977,2.0,1.0,2006,0,0.6310734753665352,8.21421908951554,14.414390756198774,1,0.9281465441230382
825,161.0,90.58219893153338,3.0,2.0,2008,0,1.5450955950428198,8.596386062591655,3.0,1,0.9758729785823308
826,147.0,90.61834556065398,3.0,1.0,1969,1,2.145916499302836,9.140751014645888,22.435697416083826,1,0.8527620113286094
827,132.0,87.64778289149758,3.0,1.0,2003,1,2.162414858009368,7.602307959665945,17.676311871073082,1,0.9031188168247162
828,194.0,114.28379657857003,4.0,3.0,2018,1,1.4389175544897896,7.1889242924231604,27.057263043801314,1,0.78486967804002
829,50.0,40.0,1.0,1.0,1973,0,1.435561391225583,6.430498631662157,3.0,1,0.9758729785823308
830,71.0,97.91867748861647,3.0,2.0,1960,0,3.135166743355982,5.249215921420471,15.391848469779383,1,0.9213487533712745
831,200.0,121.22876403607147,5.0,3.0,1982,1,2.91381658742522,6.666455760809803,21.619761317028583,1,0.8627148261427755
832,55.0,67.44438470216572,2.0,2.0,1976,0,1.072930845678117,7.13480528347181,23.10613719347895,1,0.8441434327602547
833,79.0,82.4038697642021,2.0,1.0,2018,0,4.062404662837952,6.868609237080512,14.54767507956868,1,0.9272525755993137
834,78.0,74.94216165542758,3.0,2.0,1987,0,0.36658726925654683,7.7172615913777936,47.78336410131438,0,0.31467853847021027
835,109.0,72.11307907844943,3.0,2.0,2000,0,1.487404801317262,5.254992070712168,25.508236128108926,0,0.8098716468094553
836,104.0,83.4747598995392,3.0,2.0,2020,0,1.6003430069102096,6.781630875652233,6.536551741556577,1,0.9659849383419378
837,191.0,118.54970567369008,4.0,3.0,2008,0,0.5987656729409105,9.393723410956373,10.606964239765137,1,0.9497555038742602
838,157.0,126.7477335097504,4.0,3.0,2006,0,0.2920068041006766,8.194718511402668,3.0,1,0.9758729785823308
839,123.0,83.28121549919705,3.0,2.0,2020,1,0.6108092500250719,7.739428155055265,3.0,1,0.9758729785823308
840,183.0,128.1012042812894,4.0,3.0,2002,0,2.4537420783640753,7.468818850026988,44.81883514045411,1,0.381807459565993
841,78.0,90.71152953969249,3.0,2.0,1974,0,2.504010228315773,6.5614817711216,31.590507894582448,1,0.698665093044744
842,152.0,125.07382053402162,4.0,3.0,2005,1,2.063823145364155,4.895115697891944,37.60514718173137,1,0.5595868011687815
843,93.0,88.13402700693017,4.0,3.0,1979,0,0.689529801383219,7.548554308494399,32.349910673483635,1,0.6824402380408172
844,105.0,92.62115652092288,3.0,2.0,1980,0,2.525768103293063,4.061886020452398,46.476988812392214,1,0.34350827637166376
845,146.0,97.3094894528567,2.0,2.0,1999,1,0.7318294711354285,6.609332964864668,3.0,1,0.9758729785823308
846,202.0,153.5770735873507,5.0,3.0,1979,1,1.555502645882577,6.995608972597203,32.956886146611346,0,0.6691429676863525
847,118.0,107.02571149689578,5.0,3.0,1961,0,1.260603955619572,6.463371477511584,6.5095442515010475,1,0.9660735680582228
848,151.0,75.85470940097073,3.0,1.0,2021,1,0.9249839802322989,9.605659672162277,3.0,1,0.9758729785823308
849,155.0,109.37995740551716,3.0,2.0,1995,0,1.9919290196609276,9.189211342120075,15.719154314530819,1,0.9189439745010017
850,100.0,82.76334925831317,3.0,2.0,2001,0,2.2793573745458757,8.239374080412116,14.59612266020303,1,0.9269250940726157
851,109.0,80.20499634197581,2.0,2.0,2010,0,0.6539918239233248,5.889607880713148,3.0,1,0.9758729785823308
852,153.0,108.17202719784223,3.0,2.0,1999,0,1.318485288954287,9.305698392358545,3.0,1,0.9758729785823308
853,144.0,90.62171175542305,3.0,2.0,1997,0,2.1965022330278408,7.742762966588441,23.017830973639956,1,0.8453017086424367
854,98.0,95.57151829023613,3.0,2.0,2009,0,0.054783311789525,5.869624408296387,10.393977215793782,1,0.9507621962977717
855,103.0,90.27970443730585,2.0,1.0,1978,1,1.7106734553649432,7.039260293555491,29.723526745989183,1,0.7364595266263156
856,110.0,96.7316625321087,3.0,2.0,2011,0,2.228882105332186,8.150289824245759,37.50963246345913,1,0.561939398947989
857,132.0,98.49931794872299,3.0,2.0,2004,0,1.7670930970396392,6.28134539122923,10.939122356618661,1,0.9481465576684945
858,65.0,51.26066134589169,2.0,2.0,1971,1,1.828917935123704,7.1686390656073495,9.752064285324886,1,0.9536817324614731
859,166.0,103.33145337219067,4.0,3.0,1969,1,1.1910043569371094,7.379771652616191,39.089188098857434,0,0.5227545691220862
860,66.0,70.35961160339399,2.0,1.0,2014,0,2.122298918572176,5.678974958152001,23.564318971950307,1,0.8380198652185425
861,98.0,61.15401728881177,2.0,1.0,2015,1,0.418241871630967,6.6758885826905185,3.0,1,0.9758729785823308
862,135.0,88.83177512282636,2.0,2.0,2021,1,0.6138792376303792,5.769444909948174,30.894873471650577,0,0.7131050559228839
863,135.0,91.67962006628909,4.0,3.0,1966,0,1.8062502548405555,8.042401618848062,15.283232618503877,1,0.9221322472399716
864,50.0,76.12987670855438,2.0,1.0,2015,0,2.1271859105679156,5.910333489307342,41.90339560979473,0,0.45255825451403375
865,119.0,106.6206371533595,3.0,2.0,2013,0,2.8256195974454794,7.3501644449576675,16.413724905622104,1,0.9136175493037703
866,50.0,63.15649667258186,2.0,1.0,2007,0,3.6657290435268473,5.331813017927683,24.76829873900578,1,0.821004823509156
867,118.0,81.86112502454883,4.0,3.0,1990,0,0.6978176679234944,5.639875740230428,37.12750564364401,1,0.5713226162825809
868,87.0,78.30251730133999,3.0,2.0,1991,0,0.4884353472616023,5.581742548995182,23.13645116296685,1,0.8437441899197639
869,145.0,89.06825459321321,3.0,2.0,1986,1,2.414673235652856,6.652509815343904,23.405501389352036,0,0.8401641396264721
870,104.0,95.57728569294477,3.0,2.0,1961,0,0.8920955772150528,7.216457943964553,3.0,1,0.9758729785823308
871,68.0,69.84214100752911,2.0,2.0,1991,0,1.2285976131940315,7.437706354229957,8.107925434945841,1,0.9604261086052112
872,122.0,104.48565354912456,3.0,2.0,1974,1,2.2467071060785333,4.873317841947647,40.66406772359332,1,0.48340440514865873
873,132.0,91.260047366694,2.0,1.0,1972,1,1.4852368323942073,6.7976327391644,4.280400568411169,1,0.9726673435793742
874,50.0,52.16107493376179,1.0,1.0,1963,1,2.0753270703286635,6.099313468347877,24.198028590839034,1,0.8292324361267244
875,50.0,50.82817119205938,2.0,2.0,1988,0,0.6412988121437739,7.6410141913243095,12.263238288356662,0,0.9412366464972493
876,70.0,89.75361414141378,2.0,1.0,1962,0,1.6148463542079285,6.678836402704886,15.952743457255524,1,0.917186949175532
877,94.0,85.58065364427291,3.0,2.0,2012,0,1.590169933936311,6.903002793257816,40.4952523801579,1,0.4876212205627413
878,96.0,87.93159772850733,2.0,1.0,2015,0,2.7917180903492262,6.106061273796328,24.02217227288329,1,0.8317082688723204
879,113.0,89.44035086939564,3.0,2.0,2009,0,3.223313725005912,9.0695772515086,13.676429790999013,1,0.9329152128005485
880,121.0,94.51119679020361,3.0,1.0,1978,1,0.8759220311162773,5.459704692120158,16.021385565289652,0,0.9166640824455138
881,129.0,108.952992196966,4.0,3.0,1970,0,0.5434764806509798,6.520319211533326,22.563450151580444,1,0.8511507216512119
882,65.0,67.77790198164884,2.0,2.0,1991,0,2.162448481386524,7.129118143927562,29.891833403296594,0,0.733179940434354
883,64.0,66.5605681419841,3.0,2.0,2001,0,0.2633019582790474,6.698367445341724,3.0,1,0.9758729785823308
884,50.0,68.13352284225235,2.0,1.0,1961,0,2.2699429618910627,6.083276820751753,35.56733343454153,1,0.6090371337460925
885,67.0,95.77833334337414,3.0,2.0,2013,0,2.3941197728170946,4.825979756306312,32.051317991960914,1,0.6888756706881738
886,146.0,114.8989475729289,3.0,2.0,1987,1,0.819072140866788,6.170189258929891,26.219127632504396,0,0.7986836263970786
887,109.0,81.3732112352098,3.0,2.0,2010,0,0.07605750636376316,5.848738190198564,56.72156199002177,0,0.15813691323046986
888,66.0,40.0,1.0,1.0,1964,1,2.572078630478815,9.015069511255643,3.0,1,0.9758729785823308
889,101.0,55.92014274779249,2.0,2.0,1986,0,3.376709553007458,9.717635114317662,3.0,1,0.9758729785823308
890,50.0,73.33926554407977,2.0,1.0,1988,0,3.22270231541373,6.939049986405276,24.985811423671898,1,0.8177859984296522
891,59.0,78.84542225009571,2.0,1.0,1962,1,3.293889013581926,5.314292151641053,28.66986450861626,0,0.7563946100491116
892,100.0,81.83222745490548,2.0,1.0,2003,0,0.3879526162794107,7.8856529268548465,24.08095243839395,0,0.8308839201730601
893,137.0,90.77162245961834,2.0,2.0,2017,0,1.3486844965887492,5.822708210418522,20.788812441195674,1,0.8722631375587202
894,133.0,83.76507338355106,3.0,2.0,1993,0,1.5827034873566812,6.340994735686401,14.357503871872824,1,0.9285250030158663
895,91.0,110.98679221086815,3.0,2.0,1984,0,1.4106883170043814,6.245380526580052,3.0,1,0.9758729785823308
896,62.0,76.47965388637263,2.0,1.0,1999,0,2.090607216548118,6.399393207755249,3.0,1,0.9758729785823308
897,105.0,72.75364081048914,3.0,2.0,1982,0,0.5121592511855412,6.574335698211099,12.3207918608801,1,0.9409175068450695
898,132.0,99.57751077040923,3.0,2.0,1982,0,0.25518232634108967,5.423797660804882,24.236233629219853,1,0.8286907491554687
899,77.0,59.287158601477614,2.0,1.0,2007,0,0.1734207844129939,6.157583606008288,47.466044270229816,0,0.32156162889214496
900,120.0,97.79383410640004,4.0,2.0,1996,0,2.609993608544826,8.223933097436122,3.0,1,0.9758729785823308
901,148.0,92.05106367452534,3.0,2.0,1976,1,0.38347987176454845,6.959731671551014,17.449547703715318,1,0.9050848386620908
902,120.0,87.05115020163664,2.0,1.0,1985,1,1.40373924595393,7.150376609786525,3.0,1,0.9758729785823308
903,135.0,121.76552214298525,4.0,3.0,2011,0,0.7871825635349361,4.321302243578444,37.2684865573471,0,0.5678663912077323
904,105.0,77.55585109410563,2.0,1.0,1992,0,0.818106672569856,8.137340390228612,3.670453308154407,1,0.9742430086530804
905,206.0,131.20596341048156,6.0,4.0,1964,0,1.1004895375432913,6.177376131804258,48.529112963504645,0,0.2988225034999283
906,87.0,85.49137101543802,2.0,1.0,2013,0,0.8485189438076963,8.348762265241234,24.671387030275046,1,0.8224245704582941
907,85.0,64.45967110059544,2.0,1.0,2005,0,0.25586014237968924,7.185129765037236,10.78454286815287,1,0.9489012990676556
908,149.0,91.3983916198965,3.0,2.0,1976,1,1.101150496713428,6.32553588514561,40.146868435596794,0,0.496328355108692
909,99.0,68.47509599362463,2.0,2.0,2019,0,0.6536861420870268,4.986652485338584,37.86637886410077,0,0.5531390918753516
910,144.0,74.96488304373,3.0,2.0,2019,0,0.6250156987266039,9.609815148913691,28.62263817008431,1,0.7572637570533517
911,120.0,97.94066600030982,4.0,2.0,2021,0,4.035180117136879,7.963896727656861,26.55744530211038,1,0.7931888808781493
912,165.0,101.1116417730025,3.0,2.0,1983,1,0.32505963227151624,8.035689279626805,22.78204002038994,0,0.8483600276075383
913,50.0,77.55664599491483,2.0,2.0,2017,0,1.059755701819329,9.182593246543151,3.0,1,0.9758729785823308
914,155.0,109.74810290092802,3.0,2.0,2009,0,1.496575368144601,7.268904414674633,10.980160549243596,1,0.9479444233139281
915,192.0,113.15015516042268,4.0,2.0,2013,1,4.038151463907725,8.622880061658103,55.81885681647569,0,0.17052858927749118
916,180.0,118.72603513126582,4.0,3.0,1993,0,0.4622600789333084,6.425709690703806,10.315680203127364,1,0.9511274406320169
917,85.0,100.58826814251444,3.0,2.0,1977,0,3.109416530665884,7.885094239399848,13.853877101975053,1,0.9317961015151618
918,160.0,117.26857424171398,4.0,3.0,1974,0,1.094704366112865,6.2438839510903525,3.0,1,0.9758729785823308
919,76.0,52.38403144051885,2.0,1.0,2019,0,1.1269964442567921,6.395369445418824,6.32645839482657,1,0.9666685461548328
920,76.0,83.64186902743074,3.0,2.0,1991,0,2.0040606575904385,7.116400690545131,4.00397238221678,1,0.9733927201528118
921,83.0,72.65989487353147,2.0,1.0,2017,0,3.444163834098349,5.479121308048332,23.509954872388345,1,0.8387564620861938
922,117.0,92.38451722254784,3.0,2.0,1994,0,0.8429701917340101,7.395309066849617,21.476858790258795,1,0.8643985784209662
923,50.0,78.57101561606525,3.0,2.0,1993,0,1.5808215765520828,6.625650148150877,25.193832966139592,1,0.8146657120394256
924,121.0,86.67684316100535,3.0,2.0,1964,1,1.423474396168623,4.614927240654783,10.500385169080209,1,0.9502616679932991
925,175.0,127.64349760408099,5.0,3.0,1984,1,1.3720561761356227,6.450805737089292,9.77246447632651,1,0.9535915354833049
926,85.0,86.60560407159244,3.0,2.0,1994,1,2.253926989986251,6.585934356215929,31.72195628711361,1,0.6958904756283784
927,147.0,98.27584634380428,3.0,2.0,1966,1,0.6948104410888576,8.023403757805891,33.824885673640026,1,0.6496523514105303
928,107.0,85.3546134015153,2.0,1.0,1970,1,0.9427593076149718,7.342237542992533,27.481869060869563,1,0.7776135586064966
929,148.0,91.51426575913668,3.0,2.0,1996,0,0.26385709486425285,8.736966840427776,3.0,1,0.9758729785823308
930,76.0,90.12033360872142,2.0,1.0,1975,0,1.8921668522521227,7.6241315147497914,33.772383637776436,0,0.6508463787632744
931,150.0,98.96648131946318,4.0,3.0,2003,0,1.324103039594404,6.335246715718856,55.30877809416505,1,0.17786528809433844
932,146.0,113.30615071094354,4.0,3.0,1988,0,3.3862239859286434,6.929968767428164,6.939079462110655,1,0.9646372137078129
933,199.0,122.94787995206659,5.0,3.0,1985,0,0.45243340137430316,6.58234235570615,43.921796846189686,0,0.40319269630989946
934,73.0,96.19240163818334,3.0,2.0,1967,0,4.378118090629541,7.585567427335803,29.146151118549007,1,0.7475116701486401
935,107.0,101.79093772071204,3.0,2.0,1985,0,2.1238111752303652,7.071786576955873,17.81251283884132,0,0.9019205629573867
936,73.0,66.98270981628866,3.0,2.0,1993,0,2.058670105328678,6.2457284392492936,24.782047607972842,1,0.8208026865829918
937,150.0,88.24246515168758,3.0,2.0,1995,1,0.7709299904545031,7.010320565275017,20.564292346168372,1,0.8747439053637991
938,137.0,108.80578929767178,4.0,3.0,1976,0,1.0219637482258634,7.55341679866571,36.26781345124921,1,0.592236489374197
939,113.0,107.31937276834307,4.0,3.0,1961,0,0.8879778481599653,5.792294154037865,41.36392523093599,0,0.46595463147650196
940,111.0,94.232194655901,3.0,2.0,2017,0,2.980060580302716,7.380410513973645,3.0,1,0.9758729785823308
941,162.0,107.72787919135905,3.0,1.0,2019,0,0.21989701365375108,5.10558028461781,20.704869515572398,1,0.8731955119108326
942,90.0,99.81533417987637,3.0,2.0,2016,0,1.1446879731037025,8.32668561176993,12.232073313855064,1,0.9414087838148513
943,157.0,114.00612516518643,4.0,3.0,1977,0,1.2217356750841333,7.632616972926368,44.890405556238406,1,0.38011961426448565
944,167.0,95.78718313914223,4.0,3.0,1997,0,0.8620270266321234,8.955139642746158,3.0,1,0.9758729785823308
945,90.0,82.8860336885793,3.0,2.0,1968,0,0.5659831263465768,5.660084272269489,12.684246717348577,1,0.9388643205796543
946,182.0,96.71682513866047,4.0,3.0,2016,0,0.10466006686575109,8.360142074579752,3.0,1,0.9758729785823308
947,67.0,40.0,1.0,1.0,1960,1,1.159613931924852,8.122936076281757,3.0,1,0.9758729785823308
948,144.0,97.65771472770099,3.0,2.0,1989,1,1.888587915313039,6.781321543350532,33.71703704280745,1,0.6521030521249773
949,50.0,40.0,1.0,1.0,2013,0,1.3253189135222634,6.548027976334112,8.466118544940837,0,0.959042016787482
950,54.0,55.53073185189164,1.0,1.0,2004,0,0.5665539218751937,5.697824732211957,3.0,1,0.9758729785823308
951,152.0,99.03537201881969,4.0,3.0,2013,0,1.2316138292320826,5.385028362733008,29.707994416438332,0,0.7367608780435879
952,125.0,99.5505867453359,3.0,2.0,1990,1,3.4138761314015884,6.098518816632365,57.084069436021586,0,0.1533704566818893
953,50.0,66.75142439720139,2.0,2.0,1965,0,0.721805249779921,5.493069229116452,3.0,1,0.9758729785823308
954,91.0,75.75795916242123,3.0,2.0,1960,1,1.4754734775053606,8.91486698030874,9.30488630721645,1,0.9556174528579058
955,149.0,117.41081977228264,3.0,2.0,1969,1,1.6341442366201164,5.197537692077271,49.84771232996704,1,0.27194609327347014
956,50.0,80.31939736854648,2.0,1.0,1963,0,0.3510577864623927,7.178674573727314,8.65278474871912,1,0.9583024684311062
957,171.0,134.8584062480597,5.0,4.0,1987,0,0.983497006560066,7.522846152262126,51.22302872757811,1,0.2455843741900968
958,50.0,89.96160293647307,3.0,2.0,1963,0,0.9930044733901092,7.428999078337543,3.0,1,0.9758729785823308
959,118.0,98.16072353762533,3.0,2.0,1971,0,1.2854928228889202,7.534346332478775,39.84260687002446,1,0.5039347470214708
960,188.0,122.33748796997216,5.0,3.0,1986,0,2.9119283970567373,8.13568038093961,46.80163667323225,1,0.3362247747238452
961,167.0,92.62054232386839,4.0,3.0,2005,1,0.43659405448639277,6.464893405075996,16.517185677894002,1,0.9127975296679102
962,110.0,69.95312038618397,3.0,2.0,2001,0,3.036882120669306,7.105060774828255,4.197428944015353,1,0.9728870655088938
963,110.0,87.8054509661142,3.0,2.0,1963,0,1.991734427168806,6.647726184441124,9.585624579233231,0,0.95441141792415
964,114.0,89.28778527619818,3.0,2.0,2016,0,4.458990081037969,8.563030709500218,3.0,1,0.9758729785823308
965,102.0,62.70516695596869,2.0,1.0,1994,1,0.15215135166269064,9.519839108169851,3.0049254301634463,1,0.9758613789836281
966,50.0,84.88335857318353,2.0,2.0,1981,0,6.105731375276806,5.567279487806349,47.58430236637291,0,0.31898717580791913
967,79.0,75.15615812005126,2.0,1.0,1983,0,0.3355389746061841,4.562678988874811,26.500289400023142,1,0.7941248968225737
968,149.0,108.48715514374868,3.0,3.0,2012,0,0.6044235970448328,7.6829578828228255,15.945463942314891,1,0.917242223978303
969,124.0,90.69223748370511,3.0,2.0,1988,0,0.609471141610057,8.28444746108285,32.662790129490716,0,0.675621285862027
970,126.0,84.3440850170486,2.0,1.0,1975,1,1.9240418742225893,9.348372775898145,8.904542803210312,1,0.957284783833136
971,127.0,87.87636138754847,3.0,2.0,1986,1,1.0530768387635487,7.885468421459987,3.0,1,0.9758729785823308
972,171.0,94.46244036812332,3.0,2.0,1964,1,0.6917511076544307,8.674937150424649,9.584009225862971,1,0.9544184458533
973,143.0,102.3362839937956,4.0,3.0,1969,1,3.926348133380685,8.992072879451571,46.640871454411226,0,0.33982208953042864
974,87.0,70.00575542661238,2.0,2.0,1979,0,0.12165104857571113,8.757733325957041,13.61370757880827,1,0.9333066918363084
975,50.0,69.16824734757456,2.0,1.0,1973,0,2.5393216305956674,8.057392612195779,7.904816912582643,1,0.9611909010246805
976,131.0,112.0935843080506,4.0,3.0,1981,0,1.199593228833894,5.461348524467773,28.807810307603543,1,0.7538438145253279
977,133.0,81.7532625559054,3.0,2.0,1964,0,0.6809693860240906,6.989965772993972,26.907996357678428,0,0.7873793171153461
978,51.0,61.66315814806252,2.0,2.0,1997,0,0.7556604288103426,7.3600463428710015,3.8893861241102403,1,0.9736878865735393
979,148.0,98.8762541876621,4.0,2.0,1967,1,0.9687937044990603,6.880228440167655,7.514131261989046,1,0.9626223007440947
980,99.0,99.26739612065374,3.0,2.0,1973,0,0.6168806451187322,6.954272850581426,16.309595437183717,1,0.914435812877211
981,50.0,59.385694854865875,2.0,1.0,2020,0,2.2647071569491897,8.880673676425484,31.325078640065236,0,0.704223595851606
982,96.0,94.58963430927213,3.0,2.0,1960,0,0.9031492472716137,6.0918019795739635,33.5015014553413,1,0.656976626922929
983,128.0,104.71166184856747,3.0,2.0,1977,1,2.0393054282192717,7.958862835439984,5.903241280430213,1,0.968005565531343
984,158.0,97.48772903412527,3.0,2.0,1991,1,0.766176079159339,7.3797299498550775,25.88451514324885,1,0.8040100655970515
985,119.0,102.63962967522791,3.0,2.0,1979,0,1.4561045488797508,5.970961132914005,26.881480375220953,1,0.7878228912023366
986,85.0,61.91461803818502,2.0,1.0,1979,1,1.4556392113350523,5.708078202095706,21.834257716370203,0,0.8601545536349807
987,123.0,96.62080309992392,3.0,2.0,1967,1,1.2756378282671197,4.958421911823803,27.298065742401242,0,0.780775857414486
988,65.0,83.94760481059107,3.0,2.0,1986,0,3.1027264720421046,7.582692435938527,3.0,1,0.9758729785823308
989,112.0,80.34419682550711,2.0,1.0,2006,1,3.316724709706637,6.924106223918754,3.0,1,0.9758729785823308
990,137.0,107.41111218839453,4.0,3.0,1996,0,2.180936438591155,6.00906708402787,34.66099831301832,1,0.6303923040960911
991,82.0,119.5854902134846,3.0,2.0,2017,0,2.686995584747976,4.748673850676733,21.294960734720135,1,0.8665165751972632
992,165.0,125.88740109200718,4.0,3.0,2003,0,2.0972340673975043,7.519253082218669,3.0,1,0.9758729785823308
993,170.0,116.2961574301181,4.0,3.0,2008,0,0.8500024801667169,6.791527247679621,12.995500516423512,1,0.937053189146043
994,130.0,87.80531636739633,3.0,2.0,1986,0,1.123831922959268,6.143567833779184,39.53039312002673,1,0.5117380149188411
995,152.0,97.05440326052687,3.0,2.0,1997,0,0.1535290851358621,5.843152090419006,30.84900785747046,0,0.7140424853505433
996,163.0,105.33645743568488,4.0,3.0,1995,0,0.5295879714983566,6.713709803892081,35.30948757549841,1,0.6151591736346493
997,132.0,92.42355898598925,3.0,2.0,2010,0,0.33798445144385636,7.563995782887111,22.411658923490997,1,0.853063580278011
998,129.0,92.61528375823089,3.0,2.0,1991,0,0.6755532537434739,6.604020418694381,7.6828978071915,1,0.9620103048301714
999,94.0,106.47506263752365,3.0,2.0,1985,0,1.544290701387558,5.573768407244229,38.23976006511265,1,0.5438927242085723
1000,57.0,88.81434707948135,3.0,2.0,1964,0,0.8239092589522818,6.930250053957415,22.013748412514428,1,0.8579814941597771
1001,87.0,75.41426127252677,3.0,2.0,2013,0,2.3419715088290114,8.25465696070314,13.915618189461814,1,0.9314026761686757
1002,148.0,81.71053868328283,3.0,2.0,1987,1,0.5492742406298405,7.048321109493053,13.521360910400162,0,0.9338792115703363
1003,171.0,102.67820755467484,5.0,3.0,2009,1,1.9714148681079324,7.082108250753146,32.3453727356005,1,0.6825385740726171
1004,125.0,90.05986582399912,4.0,2.0,2002,0,0.5047138580879021,6.609197251866191,9.11439610401298,1,0.95641839826264
1005,127.0,96.80419953736676,3.0,2.0,1960,1,2.953646016496182,5.932403427322475,42.054078070770146,0,0.4488278446987976
